,id,group.id,treatment,trial,conf.HA,conf.SA,sel.adv,sel.adv.gr,conf.sel.adv,conf.unsel.adv,confirm.oppose,won,HA.correct,SA.correct,changed,dominant.balls,total.players,majmin
1503,44,319,Individuals in voting groups,8,1,1,0,1,1,1,0,1,0,0,NA,50,NA,minority
1504,72,319,Individuals in voting groups,1,1,-2,0,0,1,-2,1,0,0,0,1,50,NA,majority
1505,72,319,Individuals in voting groups,2,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1506,72,319,Individuals in voting groups,3,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1507,72,319,Individuals in voting groups,4,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1508,72,319,Individuals in voting groups,5,3,4,1,0,3,4,0,1,0,0,1,90,NA,minority
1509,72,319,Individuals in voting groups,6,1,1,0,1,1,1,0,1,0,0,0,50,NA,minority
1510,72,319,Individuals in voting groups,7,1,-4,0,0,1,-4,1,0,0,0,1,50,NA,majority
1511,72,319,Individuals in voting groups,8,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1512,72,319,Individuals in voting groups,9,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1513,72,319,Individuals in voting groups,10,3,4,1,1,4,3,0,1,0,0,0,90,NA,majority
1514,72,319,Individuals in voting groups,11,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1515,72,319,Individuals in voting groups,12,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1516,72,319,Individuals in voting groups,13,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1517,72,319,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1518,72,319,Individuals in voting groups,15,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1519,72,319,Individuals in voting groups,16,5,5,1,1,5,5,0,1,0,0,0,90,NA,majority
1520,72,319,Individuals in voting groups,17,5,4,1,1,4,5,0,1,0,0,0,90,NA,majority
1521,72,319,Individuals in voting groups,18,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1522,72,319,Individuals in voting groups,19,3,5,1,1,5,3,0,1,0,0,0,90,NA,majority
1523,72,319,Individuals in voting groups,20,1,1,1,1,1,1,0,0,0,0,NA,50,NA,majority
1524,100,319,Individuals in voting groups,1,1,-2,1,0,1,-2,1,0,0,0,0,50,NA,minority
1525,100,319,Individuals in voting groups,2,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1526,100,319,Individuals in voting groups,3,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1527,100,319,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1528,100,319,Individuals in voting groups,5,3,3,1,0,3,3,0,1,0,0,0,90,NA,minority
1529,100,319,Individuals in voting groups,6,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1530,100,319,Individuals in voting groups,7,1,-4,1,0,1,-4,1,0,0,0,0,50,NA,minority
1531,100,319,Individuals in voting groups,8,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1532,100,319,Individuals in voting groups,9,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1533,100,319,Individuals in voting groups,10,5,5,1,1,5,5,0,1,0,0,0,90,NA,majority
1534,100,319,Individuals in voting groups,11,2,1,1,1,1,2,0,0,0,0,1,50,NA,majority
1535,100,319,Individuals in voting groups,12,1,1,0,1,1,1,0,1,0,0,0,50,NA,minority
1536,100,319,Individuals in voting groups,13,2,1,0,1,1,2,0,1,0,0,0,50,NA,minority
1537,100,319,Individuals in voting groups,14,1,1,0,1,1,1,0,0,0,0,0,50,NA,minority
1538,100,319,Individuals in voting groups,15,1,1,0,1,1,1,0,0,0,0,0,50,NA,minority
1539,100,319,Individuals in voting groups,16,4,5,0,1,5,4,0,1,0,0,0,90,NA,minority
1540,100,319,Individuals in voting groups,17,3,4,0,1,4,3,0,1,0,0,0,90,NA,minority
1541,100,319,Individuals in voting groups,18,1,2,0,1,2,1,0,0,0,0,0,50,NA,minority
1542,100,319,Individuals in voting groups,19,4,4,0,1,4,4,0,1,0,0,0,90,NA,minority
1543,100,319,Individuals in voting groups,20,1,1,0,1,1,1,0,0,0,0,NA,50,NA,minority
1544,129,319,Individuals in voting groups,1,1,-2,0,0,1,-2,1,0,0,0,0,50,NA,majority
1545,129,319,Individuals in voting groups,2,1,1,0,1,1,1,0,0,0,0,1,50,NA,minority
1546,129,319,Individuals in voting groups,3,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1547,129,319,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1548,129,319,Individuals in voting groups,5,4,5,0,0,4,5,0,1,0,0,1,90,NA,majority
1549,129,319,Individuals in voting groups,6,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1550,129,319,Individuals in voting groups,7,1,-2,1,0,1,-2,1,0,0,0,0,50,NA,minority
1551,129,319,Individuals in voting groups,8,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1552,129,319,Individuals in voting groups,9,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1553,129,319,Individuals in voting groups,10,5,4,1,1,4,5,0,1,0,0,0,90,NA,majority
1554,129,319,Individuals in voting groups,11,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1555,129,319,Individuals in voting groups,12,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1556,129,319,Individuals in voting groups,13,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1557,129,319,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1558,129,319,Individuals in voting groups,15,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1559,129,319,Individuals in voting groups,16,5,5,1,1,5,5,0,1,0,0,0,90,NA,majority
1560,129,319,Individuals in voting groups,17,4,4,1,1,4,4,0,1,0,0,0,90,NA,majority
1561,129,319,Individuals in voting groups,18,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1562,129,319,Individuals in voting groups,19,5,4,1,1,4,5,0,1,0,0,0,90,NA,majority
1563,129,319,Individuals in voting groups,20,1,1,1,1,1,1,0,0,0,0,NA,50,NA,majority
1564,19,320,Individuals in voting groups,1,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1565,19,320,Individuals in voting groups,2,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1566,19,320,Individuals in voting groups,3,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1567,19,320,Individuals in voting groups,4,1,2,1,1,2,1,0,0,0,0,1,50,NA,majority
1568,19,320,Individuals in voting groups,5,1,-3,0,0,1,-3,1,1,0,0,0,50,NA,majority
1569,19,320,Individuals in voting groups,6,1,-4,0,0,1,-4,1,1,0,0,0,50,NA,majority
1570,19,320,Individuals in voting groups,7,2,-4,0,0,2,-4,1,1,0,0,0,50,NA,majority
1571,19,320,Individuals in voting groups,8,3,3,0,0,3,3,0,1,0,0,0,90,NA,majority
1572,19,320,Individuals in voting groups,9,5,5,0,0,5,5,0,0,0,0,0,90,NA,majority
1573,19,320,Individuals in voting groups,10,1,-2,0,0,1,-2,1,0,0,0,1,50,NA,majority
1574,19,320,Individuals in voting groups,11,4,5,1,1,5,4,0,1,0,0,0,90,NA,majority
1575,19,320,Individuals in voting groups,12,5,5,1,1,5,5,0,1,0,0,0,90,NA,majority
1576,19,320,Individuals in voting groups,13,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1577,19,320,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1578,19,320,Individuals in voting groups,15,2,1,0,1,1,2,0,1,0,0,1,50,NA,minority
1579,19,320,Individuals in voting groups,16,1,2,1,1,2,1,0,1,0,0,0,50,NA,majority
1580,19,320,Individuals in voting groups,17,5,5,1,1,5,5,0,1,0,0,0,90,NA,majority
1581,19,320,Individuals in voting groups,18,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1582,19,320,Individuals in voting groups,19,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1583,19,320,Individuals in voting groups,20,1,1,0,1,1,1,0,0,0,0,NA,50,NA,minority
1584,45,320,Individuals in voting groups,1,2,2,1,1,2,2,0,0,0,0,1,50,NA,majority
1585,45,320,Individuals in voting groups,2,1,2,0,1,2,1,0,1,0,0,1,50,NA,minority
1586,45,320,Individuals in voting groups,3,2,2,1,1,2,2,0,0,0,0,0,50,NA,majority
1587,45,320,Individuals in voting groups,4,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1588,45,320,Individuals in voting groups,5,1,-2,1,0,1,-2,1,1,0,0,0,50,NA,minority
1589,45,320,Individuals in voting groups,6,2,-3,1,0,2,-3,1,1,0,0,1,50,NA,minority
1590,45,320,Individuals in voting groups,7,1,-3,0,0,1,-3,1,1,0,0,0,50,NA,majority
1591,45,320,Individuals in voting groups,8,5,4,0,0,5,4,0,1,0,0,0,90,NA,majority
1592,45,320,Individuals in voting groups,9,5,5,0,0,5,5,0,0,0,0,0,90,NA,majority
1593,45,320,Individuals in voting groups,10,1,-2,0,0,1,-2,1,0,0,0,0,50,NA,majority
1594,45,320,Individuals in voting groups,11,4,5,0,1,5,4,0,1,0,0,1,90,NA,minority
1595,45,320,Individuals in voting groups,12,5,5,1,1,5,5,0,1,0,0,0,90,NA,majority
1596,45,320,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1597,45,320,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1598,45,320,Individuals in voting groups,15,2,1,0,1,1,2,0,1,0,0,1,50,NA,minority
1599,45,320,Individuals in voting groups,16,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1600,45,320,Individuals in voting groups,17,4,5,1,1,5,4,0,1,0,0,0,90,NA,majority
1601,45,320,Individuals in voting groups,18,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1602,45,320,Individuals in voting groups,19,1,1,0,1,1,1,0,0,0,0,1,50,NA,minority
1603,45,320,Individuals in voting groups,20,2,1,1,1,1,2,0,0,0,0,NA,50,NA,majority
1604,73,320,Individuals in voting groups,1,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1605,73,320,Individuals in voting groups,2,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1606,73,320,Individuals in voting groups,3,2,1,1,1,1,2,0,0,0,0,1,50,NA,majority
1607,73,320,Individuals in voting groups,4,1,1,0,1,1,1,0,0,0,0,1,50,NA,minority
1608,73,320,Individuals in voting groups,5,2,-2,1,0,2,-2,1,1,0,0,1,50,NA,minority
1609,73,320,Individuals in voting groups,6,1,-2,0,0,1,-2,1,1,0,0,0,50,NA,majority
1610,73,320,Individuals in voting groups,7,1,-4,0,0,1,-4,1,1,0,0,1,50,NA,majority
1611,73,320,Individuals in voting groups,8,4,4,1,0,4,4,0,1,0,0,NA,90,NA,minority
1612,101,320,Individuals in voting groups,1,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1613,101,320,Individuals in voting groups,2,1,1,0,1,1,1,0,1,0,0,1,50,NA,minority
1614,101,320,Individuals in voting groups,3,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1615,101,320,Individuals in voting groups,4,2,1,1,1,1,2,0,0,0,0,1,50,NA,majority
1616,101,320,Individuals in voting groups,5,1,-4,0,0,1,-4,1,1,0,0,1,50,NA,majority
1617,101,320,Individuals in voting groups,6,1,-4,1,0,1,-4,1,1,0,0,1,50,NA,minority
1618,101,320,Individuals in voting groups,7,1,-2,0,0,1,-2,1,1,0,0,1,50,NA,majority
1619,101,320,Individuals in voting groups,8,5,5,1,0,5,5,0,1,0,0,1,90,NA,minority
1620,101,320,Individuals in voting groups,9,5,4,0,0,5,4,0,0,0,0,0,90,NA,majority
1621,101,320,Individuals in voting groups,10,1,-2,0,0,1,-2,1,0,0,0,1,50,NA,majority
1622,101,320,Individuals in voting groups,11,3,4,1,1,4,3,0,1,0,0,0,90,NA,majority
1623,101,320,Individuals in voting groups,12,4,4,1,1,4,4,0,1,0,0,1,90,NA,majority
1624,101,320,Individuals in voting groups,13,1,2,0,1,2,1,0,0,0,0,0,50,NA,minority
1625,101,320,Individuals in voting groups,14,1,1,0,1,1,1,0,0,0,0,1,50,NA,minority
1626,101,320,Individuals in voting groups,15,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1627,101,320,Individuals in voting groups,16,1,1,1,1,1,1,0,1,0,0,1,50,NA,majority
1628,101,320,Individuals in voting groups,17,4,5,0,1,5,4,0,1,0,0,0,90,NA,minority
1629,101,320,Individuals in voting groups,18,1,1,0,1,1,1,0,0,0,0,0,50,NA,minority
1630,101,320,Individuals in voting groups,19,1,1,0,1,1,1,0,0,0,0,0,50,NA,minority
1631,101,320,Individuals in voting groups,20,1,1,0,1,1,1,0,0,0,0,NA,50,NA,minority
1632,130,320,Individuals in voting groups,1,2,1,0,1,1,2,0,0,0,0,1,50,NA,minority
1633,130,320,Individuals in voting groups,2,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1634,130,320,Individuals in voting groups,3,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1635,130,320,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1636,130,320,Individuals in voting groups,5,1,-3,0,0,1,-3,1,1,0,0,0,50,NA,majority
1637,130,320,Individuals in voting groups,6,1,-4,0,0,1,-4,1,1,0,0,0,50,NA,majority
1638,130,320,Individuals in voting groups,7,2,-2,0,0,2,-2,1,1,0,0,0,50,NA,majority
1639,130,320,Individuals in voting groups,8,3,4,0,0,3,4,0,1,0,0,0,90,NA,majority
1640,130,320,Individuals in voting groups,9,3,3,0,0,3,3,0,0,0,0,0,90,NA,majority
1641,130,320,Individuals in voting groups,10,1,-2,0,0,1,-2,1,0,0,0,1,50,NA,majority
1642,130,320,Individuals in voting groups,11,3,5,1,1,5,3,0,1,0,0,0,90,NA,majority
1643,130,320,Individuals in voting groups,12,5,3,1,1,3,5,0,1,0,0,0,90,NA,majority
1644,130,320,Individuals in voting groups,13,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1645,130,320,Individuals in voting groups,14,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1646,130,320,Individuals in voting groups,15,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1647,130,320,Individuals in voting groups,16,2,2,1,1,2,2,0,1,0,0,0,50,NA,majority
1648,130,320,Individuals in voting groups,17,3,5,1,1,5,3,0,1,0,0,0,90,NA,majority
1649,130,320,Individuals in voting groups,18,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1650,130,320,Individuals in voting groups,19,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1651,130,320,Individuals in voting groups,20,1,1,1,1,1,1,0,0,0,0,NA,50,NA,majority
1652,20,321,Individuals in voting groups,1,1,-2,0,0,1,-2,1,0,0,0,1,50,NA,majority
1653,20,321,Individuals in voting groups,2,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1654,20,321,Individuals in voting groups,3,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1655,20,321,Individuals in voting groups,4,2,1,0,1,1,2,0,0,0,0,0,50,NA,minority
1656,20,321,Individuals in voting groups,5,1,-3,0,0,1,-3,1,0,0,0,1,50,NA,majority
1657,20,321,Individuals in voting groups,6,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1658,20,321,Individuals in voting groups,7,2,1,1,1,1,2,0,0,0,0,1,50,NA,majority
1659,20,321,Individuals in voting groups,8,4,5,0,0,4,5,0,1,0,0,0,90,NA,majority
1660,20,321,Individuals in voting groups,9,1,1,0,1,1,1,0,0,0,0,0,50,NA,minority
1661,20,321,Individuals in voting groups,10,2,-3,0,0,2,-3,1,0,0,0,1,50,NA,majority
1662,20,321,Individuals in voting groups,11,1,-3,1,0,1,-3,1,0,0,0,0,50,NA,minority
1663,20,321,Individuals in voting groups,12,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1664,20,321,Individuals in voting groups,13,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1665,20,321,Individuals in voting groups,14,1,2,1,1,2,1,0,1,0,0,1,50,NA,majority
1666,20,321,Individuals in voting groups,15,2,1,0,1,1,2,0,0,0,0,0,50,NA,minority
1667,20,321,Individuals in voting groups,16,5,4,0,1,4,5,0,1,0,0,1,90,NA,minority
1668,20,321,Individuals in voting groups,17,5,4,1,1,4,5,0,0,0,0,1,90,NA,majority
1669,20,321,Individuals in voting groups,18,4,4,0,1,4,4,0,1,0,0,0,90,NA,minority
1670,20,321,Individuals in voting groups,19,1,1,0,1,1,1,0,1,0,0,1,50,NA,minority
1671,20,321,Individuals in voting groups,20,5,5,1,1,5,5,0,1,0,0,NA,90,NA,majority
1672,46,321,Individuals in voting groups,1,1,-4,0,0,1,-4,1,0,0,0,1,50,NA,majority
1673,46,321,Individuals in voting groups,2,1,2,1,1,2,1,0,1,0,0,0,50,NA,majority
1674,46,321,Individuals in voting groups,3,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1675,46,321,Individuals in voting groups,4,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1676,46,321,Individuals in voting groups,5,1,-4,1,0,1,-4,1,0,0,0,0,50,NA,minority
1677,46,321,Individuals in voting groups,6,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1678,46,321,Individuals in voting groups,7,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1679,46,321,Individuals in voting groups,8,5,5,1,0,5,5,0,1,0,0,0,90,NA,minority
1680,46,321,Individuals in voting groups,9,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1681,46,321,Individuals in voting groups,10,2,-2,1,0,2,-2,1,0,0,0,0,50,NA,minority
1682,46,321,Individuals in voting groups,11,2,-2,1,0,2,-2,1,0,0,0,0,50,NA,minority
1683,46,321,Individuals in voting groups,12,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1684,46,321,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1685,46,321,Individuals in voting groups,14,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1686,46,321,Individuals in voting groups,15,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1687,46,321,Individuals in voting groups,16,4,4,1,1,4,4,0,1,0,0,0,90,NA,majority
1688,46,321,Individuals in voting groups,17,5,5,1,1,5,5,0,0,0,0,0,90,NA,majority
1689,46,321,Individuals in voting groups,18,5,5,1,1,5,5,0,1,0,0,0,90,NA,majority
1690,46,321,Individuals in voting groups,19,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1691,46,321,Individuals in voting groups,20,5,3,1,1,3,5,0,1,0,0,NA,90,NA,majority
1692,74,321,Individuals in voting groups,1,1,-4,0,0,1,-4,1,0,0,0,0,50,NA,majority
1693,74,321,Individuals in voting groups,2,1,1,0,1,1,1,0,1,0,0,1,50,NA,minority
1694,74,321,Individuals in voting groups,3,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1695,74,321,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1696,74,321,Individuals in voting groups,5,1,-4,0,0,1,-4,1,0,0,0,1,50,NA,majority
1697,74,321,Individuals in voting groups,6,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1698,74,321,Individuals in voting groups,7,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1699,74,321,Individuals in voting groups,8,5,5,0,0,5,5,0,1,0,0,0,90,NA,majority
1700,74,321,Individuals in voting groups,9,1,1,0,1,1,1,0,0,0,0,0,50,NA,minority
1701,74,321,Individuals in voting groups,10,1,-2,0,0,1,-2,1,0,0,0,0,50,NA,majority
1702,74,321,Individuals in voting groups,11,1,-4,0,0,1,-4,1,0,0,0,0,50,NA,majority
1703,74,321,Individuals in voting groups,12,2,2,0,1,2,2,0,1,0,0,1,50,NA,minority
1704,74,321,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1705,74,321,Individuals in voting groups,14,1,2,1,1,2,1,0,1,0,0,0,50,NA,majority
1706,74,321,Individuals in voting groups,15,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1707,74,321,Individuals in voting groups,16,5,5,1,1,5,5,0,1,0,0,0,90,NA,majority
1708,74,321,Individuals in voting groups,17,4,4,1,1,4,4,0,0,0,0,0,90,NA,majority
1709,74,321,Individuals in voting groups,18,4,4,1,1,4,4,0,1,0,0,0,90,NA,majority
1710,74,321,Individuals in voting groups,19,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1711,74,321,Individuals in voting groups,20,5,5,1,1,5,5,0,1,0,0,NA,90,NA,majority
1712,102,321,Individuals in voting groups,1,2,-3,1,0,2,-3,1,0,0,0,0,50,NA,minority
1713,102,321,Individuals in voting groups,2,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1714,102,321,Individuals in voting groups,3,2,2,1,1,2,2,0,0,0,0,0,50,NA,majority
1715,102,321,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1716,102,321,Individuals in voting groups,5,2,-2,1,0,2,-2,1,0,0,0,1,50,NA,minority
1717,102,321,Individuals in voting groups,6,1,2,0,1,2,1,0,0,0,0,1,50,NA,minority
1718,102,321,Individuals in voting groups,7,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1719,102,321,Individuals in voting groups,8,5,5,1,0,5,5,0,1,0,0,0,90,NA,minority
1720,102,321,Individuals in voting groups,9,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1721,102,321,Individuals in voting groups,10,2,-2,1,0,2,-2,1,0,0,0,1,50,NA,minority
1722,102,321,Individuals in voting groups,11,2,-2,0,0,2,-2,1,0,0,0,1,50,NA,majority
1723,102,321,Individuals in voting groups,12,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1724,102,321,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1725,102,321,Individuals in voting groups,14,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1726,102,321,Individuals in voting groups,15,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1727,102,321,Individuals in voting groups,16,4,4,1,1,4,4,0,1,0,0,0,90,NA,majority
1728,102,321,Individuals in voting groups,17,5,5,1,1,5,5,0,0,0,0,0,90,NA,majority
1729,102,321,Individuals in voting groups,18,4,4,1,1,4,4,0,1,0,0,0,90,NA,majority
1730,102,321,Individuals in voting groups,19,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1731,102,321,Individuals in voting groups,20,5,5,1,1,5,5,0,1,0,0,NA,90,NA,majority
1732,131,321,Individuals in voting groups,1,1,-3,0,0,1,-3,1,0,0,0,1,50,NA,majority
1733,131,321,Individuals in voting groups,2,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1734,131,321,Individuals in voting groups,3,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1735,131,321,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,NA,50,NA,majority
1736,21,322,Individuals in voting groups,1,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1737,21,322,Individuals in voting groups,2,1,1,1,1,1,1,0,1,0,0,1,50,NA,majority
1738,21,322,Individuals in voting groups,3,1,2,0,1,2,1,0,1,0,0,0,50,NA,minority
1739,21,322,Individuals in voting groups,4,2,1,0,1,1,2,0,0,0,0,0,50,NA,minority
1740,21,322,Individuals in voting groups,5,1,1,0,1,1,1,0,1,0,0,1,50,NA,minority
1741,21,322,Individuals in voting groups,6,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1742,21,322,Individuals in voting groups,7,2,1,0,1,1,2,0,0,0,0,0,50,NA,minority
1743,21,322,Individuals in voting groups,8,1,1,0,1,1,1,0,1,0,0,0,50,NA,minority
1744,21,322,Individuals in voting groups,9,1,-2,0,0,1,-2,1,0,0,0,1,50,NA,majority
1745,21,322,Individuals in voting groups,10,2,1,1,1,1,2,0,0,0,0,1,50,NA,majority
1746,21,322,Individuals in voting groups,11,1,1,0,1,1,1,0,1,0,0,0,50,NA,minority
1747,21,322,Individuals in voting groups,12,5,4,0,1,4,5,0,1,0,0,1,90,NA,minority
1748,21,322,Individuals in voting groups,13,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1749,21,322,Individuals in voting groups,14,1,1,0,1,1,1,0,1,0,0,1,50,NA,minority
1750,21,322,Individuals in voting groups,15,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1751,21,322,Individuals in voting groups,16,4,3,1,1,3,4,0,1,0,0,0,90,NA,majority
1752,21,322,Individuals in voting groups,17,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1753,21,322,Individuals in voting groups,18,4,5,1,1,5,4,0,1,0,0,0,90,NA,majority
1754,21,322,Individuals in voting groups,19,5,5,1,1,5,5,0,0,0,0,0,90,NA,majority
1755,21,322,Individuals in voting groups,20,5,5,1,1,5,5,0,1,0,0,NA,90,NA,majority
1756,47,322,Individuals in voting groups,1,2,1,0,1,1,2,0,1,0,0,1,50,NA,minority
1757,47,322,Individuals in voting groups,2,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1758,47,322,Individuals in voting groups,3,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1759,47,322,Individuals in voting groups,4,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1760,47,322,Individuals in voting groups,5,1,2,1,1,2,1,0,1,0,0,0,50,NA,majority
1761,47,322,Individuals in voting groups,6,2,2,1,1,2,2,0,0,0,0,0,50,NA,majority
1762,47,322,Individuals in voting groups,7,2,1,1,1,1,2,0,0,0,0,0,50,NA,majority
1763,47,322,Individuals in voting groups,8,2,2,1,1,2,2,0,1,0,0,0,50,NA,majority
1764,47,322,Individuals in voting groups,9,1,-2,1,0,1,-2,1,0,0,0,0,50,NA,minority
1765,47,322,Individuals in voting groups,10,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1766,47,322,Individuals in voting groups,11,1,1,1,1,1,1,0,1,0,0,0,50,NA,majority
1767,47,322,Individuals in voting groups,12,4,5,1,1,5,4,0,1,0,0,1,90,NA,majority
1768,47,322,Individuals in voting groups,13,1,1,0,1,1,1,0,0,0,0,1,50,NA,minority
1769,47,322,Individuals in voting groups,14,1,2,1,1,2,1,0,1,0,0,0,50,NA,majority
1770,47,322,Individuals in voting groups,15,2,1,1,1,1,2,0,1,0,0,0,50,NA,majority
1771,47,322,Individuals in voting groups,16,4,4,1,1,4,4,0,1,0,0,0,90,NA,majority
1772,47,322,Individuals in voting groups,17,1,1,1,1,1,1,0,0,0,0,1,50,NA,majority
1773,47,322,Individuals in voting groups,18,4,5,0,1,5,4,0,1,0,0,0,90,NA,minority
1774,47,322,Individuals in voting groups,19,5,4,0,1,4,5,0,0,0,0,0,90,NA,minority
1775,47,322,Individuals in voting groups,20,4,4,0,1,4,4,0,1,0,0,NA,90,NA,minority
1776,75,322,Individuals in voting groups,1,2,1,1,1,1,2,0,1,0,0,1,50,NA,majority
1777,75,322,Individuals in voting groups,2,1,1,0,1,1,1,0,1,0,0,1,50,NA,minority
1778,75,322,Individuals in voting groups,3,2,2,1,1,2,2,0,1,0,0,0,50,NA,majority
1779,75,322,Individuals in voting groups,4,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1780,75,322,Individuals in voting groups,5,1,2,1,1,2,1,0,1,0,0,0,50,NA,majority
1781,75,322,Individuals in voting groups,6,1,1,1,1,1,1,0,0,0,0,0,50,NA,majority
1782,75,322,Individuals in voting groups,7,1,2,1,1,2,1,0,0,0,0,0,50,NA,majority
1783,75,322,Individuals in voting groups,8,2,2,1,1,2,2,0,1,0,0,0,50,NA,majority
